통계표,"8.8.1.1 주요국통화의 대원화 환율","8.8.1.1 주요국통화의 대원화 환율","8.8.1.1 주요국통화의 대원화 환율","8.8.1.1 주요국통화의 대원화 환율"
항목명1,"원/미국달러(매매기준율)","원/위안(매매기준율)","원/일본엔(100엔)","원/유로"
단위,"원 ","원 ","원 ","원 "
변환,"원자료","원자료","원자료","원자료"
2009/08/10,"1,226","","1,258","1,740"
2009/08/11,"1,224","","1,262","1,729"
2009/08/12,"1,238","","1,289","1,752"
2009/08/13,"1,248","","1,299","1,773"
2009/08/14,"1,237","","1,297","1,767"
2009/08/17,"1,235","","1,304","1,751"
2009/08/18,"1,249","","1,323","1,761"
2009/08/19,"1,257","","1,325","1,776"
2009/08/20,"1,251","","1,330","1,780"
2009/08/21,"1,248","","1,325","1,779"
2009/08/24,"1,248","","1,321","1,789"
2009/08/25,"1,242","","1,316","1,775"
2009/08/26,"1,247","","1,323","1,782"
2009/08/27,"1,248","","1,325","1,778"
2009/08/28,"1,249","","1,335","1,793"
2009/08/31,"1,245","","1,333","1,779"
2009/09/01,"1,247","","1,340","1,788"
2009/09/02,"1,246","","1,343","1,771"
2009/09/03,"1,250","","1,356","1,784"
2009/09/04,"1,247","","1,345","1,778"
2009/09/07,"1,244","","1,335","1,781"
2009/09/08,"1,235","","1,328","1,771"
2009/09/09,"1,232","","1,334","1,788"
2009/09/10,"1,226","","1,331","1,784"
2009/09/11,"1,226","","1,336","1,787"
2009/09/14,"1,222","","1,353","1,783"
2009/09/15,"1,225","","1,348","1,792"
2009/09/16,"1,221","","1,342","1,789"
2009/09/17,"1,212","","1,332","1,782"
2009/09/18,"1,206","","1,323","1,777"
2009/09/21,"1,208","","1,323","1,776"
2009/09/22,"1,206","","1,311","1,770"
2009/09/23,"1,204","","1,322","1,782"
2009/09/24,"1,195","","1,307","1,759"
2009/09/25,"1,196","","1,310","1,753"
2009/09/28,"1,193","","1,344","1,756"
2009/09/29,"1,193","","1,330","1,746"
2009/09/30,"1,189","","1,319","1,734"
2009/10/01,"1,181","","1,314","1,730"
2009/10/05,"1,175","","1,312","1,717"
2009/10/06,"1,173","","1,310","1,719"
2009/10/07,"1,170","","1,318","1,722"
2009/10/08,"1,171","","1,321","1,721"
2009/10/09,"1,168","","1,319","1,726"
2009/10/12,"1,167","","1,299","1,719"
2009/10/13,"1,170","","1,304","1,729"
2009/10/14,"1,168","","1,301","1,734"
2009/10/15,"1,168","","1,305","1,744"
2009/10/16,"1,158","","1,278","1,731"
2009/10/19,"1,159","","1,272","1,728"
2009/10/20,"1,176","","1,298","1,760"
2009/10/21,"1,167","","1,286","1,742"
2009/10/22,"1,179","","1,297","1,771"
2009/10/23,"1,183","","1,295","1,779"
2009/10/26,"1,185","","1,286","1,777"
2009/10/27,"1,180","","1,280","1,755"
2009/10/28,"1,187","","1,294","1,758"
2009/10/29,"1,194","","1,315","1,757"
2009/10/30,"1,201","","1,313","1,781"
2009/11/02,"1,183","","1,318","1,744"
2009/11/03,"1,188","","1,314","1,756"
2009/11/04,"1,179","","1,305","1,735"
2009/11/05,"1,181","","1,301","1,756"
2009/11/06,"1,179","","1,299","1,752"
2009/11/09,"1,171","","1,306","1,743"
2009/11/10,"1,162","","1,291","1,743"
2009/11/11,"1,159","","1,291","1,736"
2009/11/12,"1,160","","1,289","1,738"
2009/11/13,"1,157","","1,281","1,719"
2009/11/16,"1,161","","1,297","1,734"
2009/11/17,"1,155","","1,297","1,729"
2009/11/18,"1,153","","1,291","1,714"
2009/11/19,"1,153","","1,291","1,726"
2009/11/20,"1,156","","1,300","1,724"
2009/11/23,"1,163","","1,308","1,727"
2009/11/24,"1,157","","1,300","1,732"
2009/11/25,"1,156","","1,306","1,730"
2009/11/26,"1,155","","1,324","1,749"
2009/11/27,"1,154","","1,336","1,731"
2009/11/30,"1,167","","1,348","1,752"
2009/12/01,"1,162","","1,346","1,744"
2009/12/02,"1,162","","1,339","1,753"
2009/12/03,"1,154","","1,319","1,739"
2009/12/04,"1,156","","1,309","1,740"
2009/12/07,"1,153","","1,277","1,714"
2009/12/08,"1,156","","1,293","1,714"
2009/12/09,"1,155","","1,307","1,699"
2009/12/10,"1,162","","1,319","1,712"
2009/12/11,"1,163","","1,318","1,713"
2009/12/14,"1,165","","1,305","1,704"
2009/12/15,"1,164","","1,312","1,705"
2009/12/16,"1,162","","1,295","1,689"
2009/12/17,"1,166","","1,297","1,694"
2009/12/18,"1,174","","1,307","1,682"
2009/12/21,"1,178","","1,303","1,687"
2009/12/22,"1,180","","1,294","1,684"
2009/12/23,"1,183","","1,289","1,687"
2009/12/24,"1,184","","1,292","1,696"
2009/12/28,"1,177","","1,285","1,690"
2009/12/29,"1,170","","1,276","1,682"
2009/12/30,"1,171","","1,273","1,681"
2009/12/31,"1,168","","1,263","1,674"
2010/01/04,"1,168","","1,257","1,673"
2010/01/05,"1,156","","1,251","1,666"
2010/01/06,"1,144","","1,248","1,644"
2010/01/07,"1,138","","1,232","1,640"
2010/01/08,"1,133","","1,212","1,621"
2010/01/11,"1,133","","1,224","1,633"
2010/01/12,"1,120","","1,217","1,626"
2010/01/13,"1,124","","1,234","1,629"
2010/01/14,"1,126","","1,232","1,634"
2010/01/15,"1,122","","1,230","1,627"
2010/01/18,"1,123","","1,237","1,613"
2010/01/19,"1,127","","1,243","1,624"
2010/01/20,"1,124","","1,234","1,605"
2010/01/21,"1,132","","1,241","1,597"
2010/01/22,"1,139","","1,262","1,602"
2010/01/25,"1,150","","1,278","1,628"
2010/01/26,"1,149","","1,273","1,626"
2010/01/27,"1,151","","1,285","1,620"
2010/01/28,"1,159","","1,289","1,627"
2010/01/29,"1,157","","1,287","1,615"
2010/02/01,"1,158","","1,284","1,605"
2010/02/02,"1,168","","1,287","1,627"
2010/02/03,"1,160","","1,283","1,620"
2010/02/04,"1,152","","1,267","1,601"
2010/02/05,"1,153","","1,292","1,584"
2010/02/08,"1,171","","1,312","1,600"
2010/02/09,"1,173","","1,314","1,601"
2010/02/10,"1,167","","1,299","1,609"
2010/02/11,"1,158","","1,287","1,591"
2010/02/12,"1,157","","1,289","1,584"
2010/02/16,"1,155","","1,283","1,570"
2010/02/17,"1,153","","1,277","1,587"
2010/02/18,"1,143","","1,253","1,554"
2010/02/19,"1,148","","1,246","1,547"
2010/02/22,"1,158","","1,263","1,575"
2010/02/23,"1,149","","1,260","1,563"
2010/02/24,"1,149","","1,273","1,552"
2010/02/25,"1,156","","1,282","1,566"
2010/02/26,"1,158","","1,299","1,569"
2010/03/02,"1,160","","1,301","1,574"
2010/03/03,"1,153","","1,298","1,569"
2010/03/04,"1,147","","1,296","1,572"
2010/03/05,"1,144","","1,283","1,553"
2010/03/08,"1,142","","1,262","1,558"
2010/03/09,"1,134","","1,256","1,544"
2010/03/10,"1,135","","1,262","1,544"
2010/03/11,"1,133","","1,251","1,546"
2010/03/12,"1,131","","1,247","1,548"
2010/03/15,"1,131","","1,248","1,557"
2010/03/16,"1,134","","1,253","1,551"
2010/03/17,"1,134","","1,255","1,561"
2010/03/18,"1,130","","1,250","1,551"
2010/03/19,"1,131","","1,251","1,540"
2010/03/22,"1,133","","1,252","1,532"
2010/03/23,"1,137","","1,260","1,541"
2010/03/24,"1,134","","1,254","1,529"
2010/03/25,"1,136","","1,233","1,514"
2010/03/26,"1,141","","1,232","1,515"
2010/03/29,"1,142","","1,236","1,535"
2010/03/30,"1,139","","1,231","1,535"
2010/03/31,"1,131","","1,218","1,518"
2010/04/01,"1,133","","1,210","1,531"
2010/04/02,"1,128","","1,202","1,533"
2010/04/05,"1,124","","1,189","1,517"
2010/04/06,"1,125","","1,192","1,518"
2010/04/07,"1,123","","1,198","1,505"
2010/04/08,"1,122","","1,202","1,496"
2010/04/09,"1,123","","1,202","1,501"
2010/04/12,"1,119","","1,201","1,528"
2010/04/13,"1,113","","1,195","1,513"
2010/04/14,"1,120","","1,202","1,525"
2010/04/15,"1,116","","1,196","1,524"
2010/04/16,"1,109","","1,192","1,505"
2010/04/19,"1,113","","1,209","1,502"
2010/04/20,"1,117","","1,208","1,507"
2010/04/21,"1,116","","1,198","1,498"
2010/04/22,"1,110","","1,193","1,486"
2010/04/23,"1,111","","1,186","1,468"
2010/04/26,"1,110","","1,181","1,484"
2010/04/27,"1,104","","1,176","1,481"
2010/04/28,"1,107","","1,187","1,458"
2010/04/29,"1,119","","1,191","1,479"
2010/04/30,"1,116","","1,187","1,479"
2010/05/03,"1,109","","1,178","1,477"
2010/05/04,"1,116","","1,179","1,472"
2010/05/06,"1,115","","1,188","1,429"
2010/05/07,"1,137","","1,253","1,436"
2010/05/10,"1,159","","1,259","1,492"
2010/05/11,"1,134","","1,218","1,447"
2010/05/12,"1,130","","1,221","1,428"
2010/05/13,"1,138","","1,222","1,437"
2010/05/14,"1,131","","1,219","1,418"
2010/05/17,"1,133","","1,227","1,401"
2010/05/18,"1,150","","1,244","1,424"
2010/05/19,"1,150","","1,251","1,400"
2010/05/20,"1,165","","1,272","1,444"
2010/05/24,"1,179","","1,307","1,478"
2010/05/25,"1,212","","1,345","1,496"
2010/05/26,"1,255","","1,389","1,549"
2010/05/27,"1,253","","1,392","1,525"
2010/05/28,"1,234","","1,357","1,525"
2010/05/31,"1,200","","1,319","1,474"
2010/06/01,"1,202","","1,317","1,476"
2010/06/03,"1,209","","1,311","1,479"
2010/06/04,"1,205","","1,301","1,466"
2010/06/07,"1,201","","1,311","1,436"
2010/06/08,"1,235","","1,350","1,472"
2010/06/09,"1,234","","1,349","1,476"
2010/06/10,"1,242","","1,361","1,489"
2010/06/11,"1,262","","1,381","1,527"
2010/06/14,"1,241","","1,354","1,513"
2010/06/15,"1,225","","1,337","1,496"
2010/06/16,"1,224","","1,338","1,507"
2010/06/17,"1,211","","1,325","1,491"
2010/06/18,"1,216","","1,338","1,506"
2010/06/21,"1,206","","1,334","1,496"
2010/06/22,"1,177","","1,292","1,450"
2010/06/23,"1,183","","1,306","1,452"
2010/06/24,"1,188","","1,321","1,463"
2010/06/25,"1,185","","1,322","1,462"
2010/06/28,"1,205","","1,349","1,491"
2010/06/29,"1,200","","1,344","1,473"
2010/06/30,"1,210","","1,365","1,475"
2010/07/01,"1,230","","1,391","1,504"
2010/07/02,"1,231","","1,404","1,540"
2010/07/05,"1,221","","1,392","1,533"
2010/07/06,"1,224","","1,397","1,533"
2010/07/07,"1,229","","1,404","1,550"
2010/07/08,"1,222","","1,393","1,543"
2010/07/09,"1,211","","1,370","1,537"
2010/07/12,"1,199","","1,353","1,516"
2010/07/13,"1,198","","1,351","1,507"
2010/07/14,"1,205","","1,356","1,531"
2010/07/15,"1,199","","1,358","1,528"
2010/07/16,"1,205","","1,378","1,557"
2010/07/19,"1,201","","1,388","1,551"
2010/07/20,"1,216","","1,402","1,573"
2010/07/21,"1,212","","1,388","1,562"
2010/07/22,"1,204","","1,385","1,537"
2010/07/23,"1,207","","1,385","1,557"
2010/07/26,"1,197","","1,368","1,543"
2010/07/27,"1,194","","1,373","1,552"
2010/07/28,"1,184","","1,348","1,538"
2010/07/29,"1,187","","1,357","1,542"
2010/07/30,"1,187","","1,370","1,552"
2010/08/02,"1,185","","1,371","1,547"
2010/08/03,"1,173","","1,355","1,546"
2010/08/04,"1,169","","1,363","1,545"
2010/08/05,"1,170","","1,355","1,539"
2010/08/06,"1,168","","1,361","1,540"
2010/08/09,"1,166","","1,365","1,548"
2010/08/10,"1,159","","1,349","1,533"
2010/08/11,"1,167","","1,367","1,539"
2010/08/12,"1,177","","1,381","1,513"
2010/08/13,"1,194","","1,386","1,532"
2010/08/16,"1,187","","1,377","1,516"
2010/08/17,"1,193","","1,399","1,530"
2010/08/18,"1,179","","1,377","1,518"
2010/08/19,"1,174","","1,373","1,509"
2010/08/20,"1,173","","1,375","1,502"
2010/08/23,"1,180","","1,379","1,499"
2010/08/24,"1,182","","1,387","1,494"
2010/08/25,"1,189","","1,412","1,502"
2010/08/26,"1,195","","1,411","1,514"
2010/08/27,"1,194","","1,416","1,517"
2010/08/30,"1,195","","1,399","1,524"
2010/08/31,"1,189","","1,406","1,506"
2010/09/01,"1,197","","1,423","1,518"
2010/09/02,"1,191","","1,410","1,525"
2010/09/03,"1,181","","1,402","1,515"
2010/09/06,"1,178","","1,396","1,518"
2010/09/07,"1,171","","1,393","1,506"
2010/09/08,"1,176","","1,405","1,492"
2010/09/09,"1,176","","1,401","1,498"
2010/09/10,"1,169","","1,392","1,484"
2010/09/13,"1,166","","1,384","1,483"
2010/09/14,"1,161","","1,388","1,495"
2010/09/15,"1,161","","1,398","1,509"
2010/09/16,"1,161","","1,355","1,510"
2010/09/17,"1,163","","1,355","1,521"
2010/09/20,"1,163","","1,357","1,517"
2010/09/24,"1,162","","1,375","1,548"
2010/09/27,"1,156","","1,371","1,559"
2010/09/28,"1,149","","1,363","1,543"
2010/09/29,"1,149","","1,369","1,559"
2010/09/30,"1,142","","1,363","1,556"
2010/10/01,"1,141","","1,366","1,554"
2010/10/04,"1,134","","1,361","1,563"
2010/10/05,"1,124","","1,345","1,538"
2010/10/06,"1,131","","1,359","1,565"
2010/10/07,"1,120","","1,350","1,559"
2010/10/08,"1,117","","1,356","1,555"
2010/10/11,"1,120","","1,369","1,568"
2010/10/12,"1,115","","1,358","1,547"
2010/10/13,"1,127","","1,378","1,568"
2010/10/14,"1,120","","1,369","1,564"
2010/10/15,"1,113","","1,364","1,564"
2010/10/18,"1,115","","1,371","1,558"
2010/10/19,"1,117","","1,377","1,558"
2010/10/20,"1,124","","1,377","1,542"
2010/10/21,"1,131","","1,395","1,580"
2010/10/22,"1,126","","1,385","1,567"
2010/10/25,"1,130","","1,389","1,574"
2010/10/26,"1,117","","1,382","1,556"
2010/10/27,"1,118","","1,373","1,549"
2010/10/28,"1,126","","1,378","1,551"
2010/10/29,"1,127","","1,391","1,569"
2010/11/01,"1,124","","1,399","1,571"
2010/11/02,"1,117","","1,388","1,554"
2010/11/03,"1,115","","1,382","1,564"
2010/11/04,"1,110","","1,370","1,568"
2010/11/05,"1,107","","1,371","1,574"
2010/11/08,"1,106","","1,361","1,554"
2010/11/09,"1,113","","1,372","1,549"
2010/11/10,"1,116","","1,366","1,535"
2010/11/11,"1,114","","1,356","1,534"
2010/11/12,"1,108","","1,343","1,513"
2010/11/15,"1,120","","1,357","1,533"
2010/11/16,"1,129","","1,359","1,533"
2010/11/17,"1,129","","1,354","1,522"
2010/11/18,"1,139","","1,369","1,541"
2010/11/19,"1,139","","1,364","1,554"
2010/11/22,"1,132","","1,356","1,554"
2010/11/23,"1,127","","1,353","1,535"
2010/11/24,"1,134","","1,364","1,518"
2010/11/25,"1,149","","1,375","1,533"
2010/11/26,"1,144","","1,368","1,528"
2010/11/29,"1,148","","1,365","1,524"
2010/11/30,"1,157","","1,373","1,518"
2010/12/01,"1,155","","1,380","1,499"
2010/12/02,"1,154","","1,372","1,515"
2010/12/03,"1,149","","1,371","1,518"
2010/12/06,"1,144","","1,383","1,534"
2010/12/07,"1,134","","1,372","1,508"
2010/12/08,"1,134","","1,359","1,505"
2010/12/09,"1,141","","1,357","1,513"
2010/12/10,"1,138","","1,359","1,507"
2010/12/13,"1,142","","1,359","1,507"
2010/12/14,"1,144","","1,370","1,531"
2010/12/15,"1,141","","1,364","1,526"
2010/12/16,"1,151","","1,365","1,522"
2010/12/17,"1,157","","1,376","1,532"
2010/12/20,"1,151","","1,370","1,515"
2010/12/21,"1,165","","1,390","1,529"
2010/12/22,"1,153","","1,377","1,510"
2010/12/23,"1,156","","1,383","1,515"
2010/12/24,"1,152","","1,387","1,510"
2010/12/27,"1,152","","1,389","1,510"
2010/12/28,"1,151","","1,390","1,515"
2010/12/29,"1,148","","1,393","1,504"
2010/12/30,"1,146","","1,403","1,515"
2010/12/31,"1,139","","1,397","1,514"
2011/01/03,"1,139","","1,403","1,519"
2011/01/04,"1,128","","1,379","1,505"
2011/01/05,"1,122","","1,367","1,494"
2011/01/06,"1,125","","1,351","1,479"
2011/01/07,"1,123","","1,349","1,461"
2011/01/10,"1,122","","1,350","1,447"
2011/01/11,"1,121","","1,355","1,451"
2011/01/12,"1,126","","1,350","1,461"
2011/01/13,"1,120","","1,349","1,470"
2011/01/14,"1,112","","1,344","1,485"
2011/01/17,"1,115","","1,345","1,491"
2011/01/18,"1,115","","1,347","1,481"
2011/01/19,"1,117","","1,352","1,495"
2011/01/20,"1,113","","1,355","1,497"
2011/01/21,"1,118","","1,348","1,506"
2011/01/24,"1,122","","1,358","1,526"
2011/01/25,"1,120","","1,358","1,529"
2011/01/26,"1,118","","1,359","1,529"
2011/01/27,"1,118","","1,360","1,532"
2011/01/28,"1,114","","1,345","1,529"
2011/01/31,"1,114","","1,357","1,514"
2011/02/01,"1,123","","1,368","1,537"
2011/02/07,"1,117","","1,358","1,516"
2011/02/08,"1,107","","1,345","1,503"
2011/02/09,"1,104","","1,342","1,505"
2011/02/10,"1,105","","1,341","1,516"
2011/02/11,"1,113","","1,335","1,513"
2011/02/14,"1,121","","1,342","1,515"
2011/02/15,"1,124","","1,349","1,516"
2011/02/16,"1,123","","1,341","1,514"
2011/02/17,"1,121","","1,340","1,520"
2011/02/18,"1,116","","1,340","1,519"
2011/02/21,"1,113","","1,339","1,524"
2011/02/22,"1,116","","1,343","1,527"
2011/02/23,"1,126","","1,360","1,538"
2011/02/24,"1,126","","1,366","1,548"
2011/02/25,"1,127","","1,375","1,556"
2011/02/28,"1,128","","1,381","1,549"
2011/03/02,"1,129","","1,378","1,556"
2011/03/03,"1,128","","1,379","1,565"
2011/03/04,"1,123","","1,362","1,567"
2011/03/07,"1,116","","1,357","1,562"
2011/03/08,"1,118","","1,358","1,561"
2011/03/09,"1,117","","1,351","1,554"
2011/03/10,"1,115","","1,348","1,551"
2011/03/11,"1,118","","1,349","1,543"
2011/03/14,"1,125","","1,380","1,568"
2011/03/15,"1,130","","1,382","1,581"
2011/03/16,"1,131","","1,399","1,582"
2011/03/17,"1,133","","1,440","1,577"
2011/03/18,"1,138","","1,437","1,594"
2011/03/21,"1,128","","1,396","1,600"
2011/03/22,"1,126","","1,386","1,601"
2011/03/23,"1,122","","1,384","1,591"
2011/03/24,"1,124","","1,389","1,585"
2011/03/25,"1,123","","1,386","1,592"
2011/03/28,"1,115","","1,368","1,563"
2011/03/29,"1,114","","1,363","1,569"
2011/03/30,"1,115","","1,352","1,574"
2011/03/31,"1,107","","1,332","1,563"
2011/04/01,"1,100","","1,320","1,558"
2011/04/04,"1,095","","1,300","1,557"
2011/04/05,"1,087","","1,292","1,546"
2011/04/06,"1,090","","1,280","1,550"
2011/04/07,"1,086","","1,272","1,556"
2011/04/08,"1,088","","1,280","1,556"
2011/04/11,"1,085","","1,276","1,570"
2011/04/12,"1,084","","1,282","1,565"
2011/04/13,"1,092","","1,306","1,580"
2011/04/14,"1,093","","1,304","1,578"
2011/04/15,"1,089","","1,303","1,578"
2011/04/18,"1,088","","1,307","1,569"
2011/04/19,"1,090","","1,323","1,551"
2011/04/20,"1,093","","1,322","1,567"
2011/04/21,"1,084","","1,314","1,572"
2011/04/22,"1,080","","1,319","1,572"
2011/04/25,"1,082","","1,319","1,575"
2011/04/26,"1,082","","1,323","1,577"
2011/04/27,"1,086","","1,332","1,594"
2011/04/28,"1,080","","1,313","1,596"
2011/04/29,"1,072","","1,314","1,591"
2011/05/02,"1,073","","1,320","1,587"
2011/05/03,"1,067","","1,313","1,581"
2011/05/04,"1,070","","1,321","1,587"
2011/05/06,"1,075","","1,337","1,563"
2011/05/09,"1,085","","1,344","1,558"
2011/05/11,"1,080","","1,333","1,557"
2011/05/12,"1,075","","1,327","1,528"
2011/05/13,"1,083","","1,336","1,542"
2011/05/16,"1,089","","1,347","1,533"
2011/05/17,"1,093","","1,352","1,547"
2011/05/18,"1,091","","1,338","1,557"
2011/05/19,"1,087","","1,330","1,549"
2011/05/20,"1,085","","1,327","1,554"
2011/05/23,"1,083","","1,325","1,529"
2011/05/24,"1,092","","1,332","1,531"
2011/05/25,"1,095","","1,334","1,543"
2011/05/26,"1,096","","1,338","1,544"
2011/05/27,"1,091","","1,342","1,541"
2011/05/30,"1,082","","1,339","1,546"
2011/05/31,"1,081","","1,336","1,550"
2011/06/01,"1,077","","1,322","1,553"
2011/06/02,"1,076","","1,330","1,544"
2011/06/03,"1,080","","1,334","1,565"
2011/06/07,"1,078","","1,344","1,571"
2011/06/08,"1,081","","1,348","1,587"
2011/06/09,"1,082","","1,353","1,578"
2011/06/10,"1,083","","1,349","1,572"
2011/06/13,"1,081","","1,346","1,550"
2011/06/14,"1,086","","1,354","1,565"
2011/06/15,"1,084","","1,345","1,565"
2011/06/16,"1,083","","1,339","1,535"
2011/06/17,"1,089","","1,351","1,546"
2011/06/20,"1,087","","1,357","1,554"
2011/06/21,"1,083","","1,350","1,552"
2011/06/22,"1,082","","1,348","1,554"
2011/06/23,"1,075","","1,337","1,540"
2011/06/24,"1,077","","1,339","1,537"
2011/06/27,"1,078","","1,340","1,527"
2011/06/28,"1,087","","1,344","1,555"
2011/06/29,"1,082","","1,334","1,553"
2011/06/30,"1,078","","1,336","1,561"
2011/07/01,"1,070","","1,326","1,550"
2011/07/04,"1,066","","1,319","1,551"
2011/07/05,"1,064","","1,317","1,548"
2011/07/06,"1,066","","1,315","1,538"
2011/07/07,"1,065","","1,315","1,526"
2011/07/08,"1,064","","1,310","1,528"
2011/07/11,"1,058","","1,312","1,504"
2011/07/12,"1,060","","1,319","1,487"
2011/07/13,"1,066","","1,343","1,489"
2011/07/14,"1,063","","1,346","1,512"
2011/07/15,"1,057","","1,335","1,497"
2011/07/18,"1,057","","1,337","1,493"
2011/07/19,"1,061","","1,342","1,499"
2011/07/20,"1,060","","1,339","1,501"
2011/07/21,"1,055","","1,339","1,506"
2011/07/22,"1,055","","1,345","1,521"
2011/07/25,"1,051","","1,342","1,512"
2011/07/26,"1,055","","1,347","1,516"
2011/07/27,"1,053","","1,351","1,527"
2011/07/28,"1,050","","1,347","1,510"
2011/07/29,"1,053","","1,353","1,508"
2011/08/01,"1,053","","1,363","1,514"
2011/08/02,"1,050","","1,356","1,496"
2011/08/03,"1,051","","1,360","1,490"
2011/08/04,"1,059","","1,373","1,520"
2011/08/05,"1,059","","1,334","1,489"
2011/08/08,"1,069","","1,366","1,532"
2011/08/09,"1,074","","1,384","1,522"
2011/08/10,"1,092","","1,418","1,569"
2011/08/11,"1,080","","1,408","1,528"
2011/08/12,"1,086","","1,413","1,544"
2011/08/16,"1,079","","1,403","1,558"
2011/08/17,"1,070","","1,393","1,540"
2011/08/18,"1,073","","1,401","1,548"
2011/08/19,"1,072","","1,399","1,535"
2011/08/22,"1,083","","1,409","1,557"
2011/08/23,"1,083","","1,410","1,556"
2011/08/24,"1,081","","1,408","1,560"
2011/08/25,"1,079","","1,401","1,555"
2011/08/26,"1,085","","1,401","1,560"
2011/08/29,"1,085","","1,413","1,571"
2011/08/30,"1,076","","1,399","1,562"
2011/08/31,"1,072","","1,397","1,547"
2011/09/01,"1,070","","1,394","1,538"
2011/09/02,"1,063","","1,383","1,517"
2011/09/05,"1,063","","1,383","1,504"
2011/09/06,"1,068","","1,389","1,503"
2011/09/07,"1,072","","1,381","1,501"
2011/09/08,"1,072","","1,386","1,509"
2011/09/09,"1,073","","1,384","1,492"
2011/09/14,"1,076","","1,398","1,472"
2011/09/15,"1,100","","1,435","1,513"
2011/09/16,"1,108","","1,444","1,537"
2011/09/19,"1,107","","1,439","1,517"
2011/09/20,"1,122","","1,465","1,527"
2011/09/21,"1,151","","1,505","1,574"
2011/09/22,"1,147","","1,499","1,558"
2011/09/23,"1,178","","1,543","1,587"
2011/09/26,"1,186","","1,548","1,604"
2011/09/27,"1,185","","1,551","1,602"
2011/09/28,"1,180","","1,535","1,602"
2011/09/29,"1,173","","1,532","1,588"
2011/09/30,"1,180","","1,537","1,601"
2011/10/04,"1,178","","1,538","1,554"
2011/10/05,"1,200","","1,562","1,599"
2011/10/06,"1,192","","1,553","1,591"
2011/10/07,"1,187","","1,548","1,593"
2011/10/10,"1,180","","1,536","1,579"
2011/10/11,"1,173","","1,530","1,600"
2011/10/12,"1,164","","1,518","1,589"
2011/10/13,"1,172","","1,518","1,617"
2011/10/14,"1,158","","1,506","1,591"
2011/10/17,"1,160","","1,503","1,611"
2011/10/18,"1,146","","1,492","1,575"
2011/10/19,"1,147","","1,494","1,575"
2011/10/20,"1,138","","1,481","1,566"
2011/10/21,"1,140","","1,482","1,570"
2011/10/24,"1,150","","1,508","1,592"
2011/10/25,"1,138","","1,494","1,584"
2011/10/26,"1,128","","1,482","1,569"
2011/10/27,"1,130","","1,483","1,568"
2011/10/28,"1,125","","1,481","1,594"
2011/10/31,"1,105","","1,458","1,563"
2011/11/01,"1,105","","1,411","1,530"
2011/11/02,"1,114","","1,421","1,521"
2011/11/03,"1,126","","1,442","1,545"
2011/11/04,"1,132","","1,450","1,564"
2011/11/07,"1,113","","1,424","1,536"
2011/11/08,"1,115","","1,428","1,535"
2011/11/09,"1,116","","1,436","1,543"
2011/11/10,"1,116","","1,436","1,510"
2011/11/11,"1,134","","1,461","1,544"
2011/11/14,"1,127","","1,460","1,554"
2011/11/15,"1,121","","1,454","1,526"
2011/11/16,"1,126","","1,462","1,523"
2011/11/17,"1,135","","1,473","1,526"
2011/11/18,"1,138","","1,478","1,532"
2011/11/21,"1,136","","1,477","1,536"
2011/11/22,"1,140","","1,481","1,537"
2011/11/23,"1,147","","1,490","1,549"
2011/11/24,"1,149","","1,486","1,533"
2011/11/25,"1,157","","1,500","1,544"
2011/11/28,"1,160","","1,495","1,545"
2011/11/29,"1,155","","1,480","1,538"
2011/11/30,"1,150","","1,476","1,533"
2011/12/01,"1,141","","1,470","1,533"
2011/12/02,"1,127","","1,450","1,517"
2011/12/05,"1,128","","1,445","1,513"
2011/12/06,"1,130","","1,452","1,514"
2011/12/07,"1,131","","1,455","1,517"
2011/12/08,"1,127","","1,451","1,512"
2011/12/09,"1,131","","1,457","1,510"
2011/12/12,"1,142","","1,472","1,527"
2011/12/13,"1,145","","1,469","1,508"
2011/12/14,"1,155","","1,482","1,506"
2011/12/15,"1,159","","1,484","1,504"
2011/12/16,"1,161","","1,491","1,512"
2011/12/19,"1,157","","1,486","1,508"
2011/12/20,"1,170","","1,499","1,520"
2011/12/21,"1,167","","1,499","1,527"
2011/12/22,"1,151","","1,474","1,501"
2011/12/23,"1,156","","1,479","1,509"
2011/12/26,"1,149","","1,472","1,499"
2011/12/27,"1,150","","1,474","1,501"
2011/12/28,"1,156","","1,484","1,511"
2011/12/29,"1,157","","1,485","1,497"
2011/12/30,"1,153","","1,485","1,494"
2012/01/02,"1,153","","1,495","1,493"
2012/01/03,"1,156","","1,502","1,495"
2012/01/04,"1,151","","1,500","1,502"
2012/01/05,"1,147","","1,495","1,484"
2012/01/06,"1,150","","1,491","1,471"
2012/01/09,"1,158","","1,508","1,470"
2012/01/10,"1,164","","1,515","1,487"
2012/01/11,"1,156","","1,505","1,477"
2012/01/12,"1,159","","1,508","1,473"
2012/01/13,"1,159","","1,510","1,485"
2012/01/16,"1,151","","1,496","1,454"
2012/01/17,"1,154","","1,502","1,461"
2012/01/18,"1,147","","1,493","1,461"
2012/01/19,"1,143","","1,488","1,470"
2012/01/20,"1,136","","1,474","1,474"
2012/01/25,"1,135","","1,460","1,479"
2012/01/26,"1,126","","1,449","1,476"
2012/01/27,"1,122","","1,448","1,470"
2012/01/30,"1,124","","1,464","1,484"
2012/01/31,"1,125","","1,473","1,478"
2012/02/01,"1,126","","1,476","1,473"
2012/02/02,"1,126","","1,478","1,483"
2012/02/03,"1,119","","1,468","1,470"
2012/02/06,"1,119","","1,462","1,469"
